country_iso_name,name_1,name_2,year,month
India,Rajasthan,Jaipur,2023,12
India,Rajasthan,Jaisalmer,2023,12
India,Rajasthan,Jalor,2023,12
India,Rajasthan,Jhalawar,2023,12
India,Rajasthan,Jhunjhunun,2023,12
India,Rajasthan,Jodhpur,2023,12
India,Rajasthan,Karauli,2023,12
India,Rajasthan,Kota,2023,12
India,Rajasthan,Nagaur,2023,12
India,Rajasthan,Pali,2023,12
India,Rajasthan,Rajsamand,2023,12
India,Rajasthan,Sawai Madhopur,2023,12
India,Rajasthan,Sikar,2023,12
India,Rajasthan,Sirohi,2023,12
India,Rajasthan,Tonk,2023,12
India,Rajasthan,Udaipur,2023,12
India,Sikkim,East,2023,12
India,Sikkim,North Sikkim,2023,12
India,Sikkim,South Sikkim,2023,12
India,Sikkim,West Sikkim,2023,12
India,Tamil Nadu,Ariyalur,2023,12
India,Tamil Nadu,Chennai,2023,12
India,Tamil Nadu,Coimbatore,2023,12
India,Tamil Nadu,Cuddalore,2023,12
India,Tamil Nadu,Dharmapuri,2023,12
India,Tamil Nadu,Dindigul,2023,12
India,Tamil Nadu,Erode,2023,12
India,Tamil Nadu,Kancheepuram,2023,12
India,Tamil Nadu,Kanniyakumari,2023,12
India,Tamil Nadu,Karur,2023,12
India,Tamil Nadu,Madurai,2023,12
India,Tamil Nadu,Nagapattinam,2023,12
India,Tamil Nadu,Namakkal,2023,12
India,Tamil Nadu,Nilgiris,2023,12
India,Tamil Nadu,Perambalur,2023,12
India,Tamil Nadu,Pudukkottai,2023,12
India,Tamil Nadu,Ramanathapuram,2023,12
India,Tamil Nadu,Salem,2023,12
India,Tamil Nadu,Sivaganga,2023,12
India,Tamil Nadu,Thanjavur,2023,12
India,Tamil Nadu,Theni,2023,12
India,Tamil Nadu,Thiruvallur,2023,12
India,Tamil Nadu,Thiruvarur,2023,12
India,Tamil Nadu,Thoothukudi,2023,12
India,Tamil Nadu,Tiruchchirappalli,2023,12
India,Tamil Nadu,Tirunelveli Kattabo,2023,12
India,Tamil Nadu,Tiruvannamalai,2023,12
India,Tamil Nadu,Vellore,2023,12
India,Tamil Nadu,Villupuram,2023,12
India,Tamil Nadu,Virudhunagar,2023,12
India,Tripura,North Tripura,2023,12
India,Tripura,South Tripura,2023,12
India,Tripura,West Tripura,2023,12
India,Uttar Pradesh,Agra,2023,12
India,Uttar Pradesh,Aligarh,2023,12
India,Uttar Pradesh,Allahabad,2023,12
India,Uttar Pradesh,Ambedkar Nagar,2023,12
India,Uttar Pradesh,Auraiya,2023,12
India,Uttar Pradesh,Azamgarh,2023,12
India,Uttar Pradesh,Badaun,2023,12
India,Uttar Pradesh,Baghpat,2023,12
India,Uttar Pradesh,Bahraich,2023,12
India,Uttar Pradesh,Ballia,2023,12
India,Uttar Pradesh,Balrampur,2023,12
India,Uttar Pradesh,Banda,2023,12
India,Uttar Pradesh,Bara Banki,2023,12
India,Uttar Pradesh,Bareilly,2023,12
India,Uttar Pradesh,Basti,2023,12
India,Uttar Pradesh,Bijnor,2023,12
India,Uttar Pradesh,Bulandshahr,2023,12
India,Uttar Pradesh,Chandauli,2023,12
India,Uttar Pradesh,Chitrakoot,2023,12
India,Uttar Pradesh,Deoria,2023,12
India,Uttar Pradesh,Etah,2023,12
India,Uttar Pradesh,Etawah,2023,12
India,Uttar Pradesh,Faizabad,2023,12
India,Uttar Pradesh,Farrukhabad,2023,12
India,Uttar Pradesh,Fatehpur,2023,12
India,Uttar Pradesh,Firozabad,2023,12
India,Uttar Pradesh,Gautam Buddha Nagar,2023,12
India,Uttar Pradesh,Ghaziabad,2023,12
